ID	load	families_present	Lat	Long
SRR5647744	128	0.9922480620155039	48	12
SRR5647745	129	1	48	12
SRR5647746	128	0.9922480620155039	47	14
SRR5647747	127	0.9844961240310077	50	36
SRR5647748	128	0.9922480620155039	40	32
SRR5647749	129	1	40	32
SRR5647750	128	0.9922480620155039	48	16
SRR5647751	127	0.9844961240310077	48	16
SRR5647752	128	0.9922480620155039	53	-2
SRR5647753	129	1	45	5
SRR5647754	127	0.9844961240310077	47	7
SRR5647755	127	0.9844961240310077	49	2
SRR5647756	128	0.9922480620155039	35	33
SRR5647757	129	1	56	-3
SRR5647758	128	0.9922480620155039	47	7
SRR5647759	127	0.9844961240310077	52	-1
SRR5647760	128	0.9922480620155039	52	-1
SRR5647761	129	1	48	8
SRR5647762	128	0.9922480620155039	48	8
SRR5647763	127	0.9844961240310077	45	34
SRR5647764	128	0.9922480620155039	45	34
SRR5647765	129	1	46	31
SRR5647766	128	0.9922480620155039	46	31
SRR5647767	127	0.9844961240310077	46	31
SRR5647768	128	0.9922480620155039	46	31
SRR5647769	129	1	42	1
SRR5647770	128	0.9922480620155039	41	-8
SRR5647771	127	0.9844961240310077	56	10
SRR5647772	128	0.9922480620155039	56	10
SRR5647773	129	1	63	26
SRR5647774	128	0.9922480620155039	61	24
SRR5647775	126	0.9767441860465116	61	24
SRR5647776	128	0.9922480620155039	42	1
SRR8061818	128	0.9922480620155039	47	-122
SRR8061819	128	0.9922480620155039	43	-90
SRR8439107	127	0.9844961240310077	40	32
SRR8439108	126	0.9767441860465116	40	32
SRR8439109	128	0.9922480620155039	40	32
SRR8439110	126	0.9767441860465116	40	32
SRR8439111	126	0.9767441860465116	40	32
SRR8439112	127	0.9844961240310077	16	-61
SRR8439113	129	1	40	32
SRR8439114	126	0.9767441860465116	16	-62
SRR8439115	127	0.9844961240310077	51	30
SRR8439116	126	0.9767441860465116	49	24
SRR8439117	129	1	49	30
SRR8439118	126	0.9767441860465116	46	11
SRR8439119	124	0.9612403100775194	46	11
SRR8439120	126	0.9767441860465116	49	2
SRR8439121	127	0.9844961240310077	52	-1
SRR8439122	126	0.9767441860465116	45	5
SRR8439123	126	0.9767441860465116	45	5
SRR8439124	126	0.9767441860465116	48	12
SRR8439125	127	0.9844961240310077	48	12
SRR8439126	127	0.9844961240310077	45	5
SRR8439127	127	0.9844961240310077	48	16
SRR8439128	128	0.9922480620155039	51	30
SRR8439129	127	0.9844961240310077	50	33
SRR8439130	126	0.9767441860465116	46	31
SRR8439131	126	0.9767441860465116	45	34
SRR8439132	126	0.9767441860465116	51	30
SRR8439133	127	0.9844961240310077	51	30
SRR8439134	126	0.9767441860465116	51	30
SRR8439135	125	0.9689922480620154	51	30
SRR8439136	125	0.9689922480620154	39	-3
SRR8439137	127	0.9844961240310077	39	-3
SRR8439138	126	0.9767441860465116	42	0
SRR8439139	127	0.9844961240310077	51	30
SRR8439140	128	0.9922480620155039	46	31
SRR8439141	127	0.9844961240310077	56	39
SRR8439142	126	0.9767441860465116	56	-3
SRR8439143	125	0.9689922480620154	48	16
SRR8439144	126	0.9767441860465116	48	8
SRR8439145	128	0.9922480620155039	46	31
SRR8439146	126	0.9767441860465116	50	36
SRR8439147	127	0.9844961240310077	50	30
SRR8439148	126	0.9767441860465116	48	8
SRR8439149	129	1	51	30
SRR8439150	122	0.9457364341085271	41	-8
SRR8439151	127	0.9844961240310077	56	13
SRR8439152	126	0.9767441860465116	50	33
SRR8439153	129	1	53	-2
SRR8439154	126	0.9767441860465116	54	20
SRR8439155	126	0.9767441860465116	46	31
SRR8439156	127	0.9844961240310077	56	13
SRR8439157	127	0.9844961240310077	52	24
SRR8439158	128	0.9922480620155039	58	33
SRR8439159	127	0.9844961240310077	54	38
SRR8439160	126	0.9767441860465116	58	33
SRR8439161	126	0.9767441860465116	61	24
SRR8439162	126	0.9767441860465116	61	24
SRR8439163	124	0.9612403100775194	38	-3
SRR8439164	126	0.9767441860465116	37	-3
SRR8439165	127	0.9844961240310077	49	2
SRR8439166	123	0.9534883720930233	47	7
SRR8439167	127	0.9844961240310077	45	34
SRR8439168	125	0.9689922480620154	42	0
SRR8439169	129	1	51	29
SRR8494422	128	0.9922480620155039	49	30
SRR8494423	127	0.9844961240310077	40	32
SRR8494424	128	0.9922480620155039	51	33
SRR8494425	129	1	49	30
SRR8494426	128	0.9922480620155039	51	30
SRR8494427	127	0.9844961240310077	46	31
SRR8494428	128	0.9922480620155039	50	30
SRR8494429	129	1	46	31
SRR8494430	128	0.9922480620155039	50	30
SRR8494431	127	0.9844961240310077	51	30
SRR8494432	128	0.9922480620155039	52	-1
SRR8494433	129	1	51	30
SRR8494434	128	0.9922480620155039	48	8
SRR8494435	127	0.9844961240310077	49	2
SRR8494436	128	0.9922480620155039	45	34
SRR8494437	129	1	56	10
SRR8494438	128	0.9922480620155039	56	10
SRR8494439	127	0.9844961240310077	47	14
SRR8494440	128	0.9922480620155039	56	10
SRR8494441	129	1	49	24
SRR8494442	128	0.9922480620155039	63	26
SRR8494443	127	0.9844961240310077	61	24
SRR8494444	128	0.9922480620155039	51	30
SRR8494445	129	1	61	24
SRR8494446	128	0.9922480620155039	50	36
SRR8494447	127	0.9844961240310077	45	5
SRR8494448	128	0.9922480620155039	50	32
SRR8494449	129	1	58	33
SRR8494450	128	0.9922480620155039	58	33
SRR8494451	127	0.9844961240310077	48	12
SRR8494452	128	0.9922480620155039	48	8
SRR8494453	129	1	46	20
SRR8494454	128	0.9922480620155039	48	12
SRR8494455	127	0.9844961240310077	54	19
SRR8494456	127	0.9844961240310077	46	11
SRR8494457	129	1	41	-8
SRR8494458	128	0.9922480620155039	54	20
SRR8494459	127	0.9844961240310077	47	7
SRR8494460	128	0.9922480620155039	39	-3
SRR8494461	129	1	39	-3
SRR8494462	128	0.9922480620155039	37	-3
SRR8494463	127	0.9844961240310077	40	32
SRR8494464	128	0.9922480620155039	40	32
SRR8494465	129	1	40	32
SRR8494466	128	0.9922480620155039	50	30
SRR8494467	127	0.9844961240310077	40	32
SRR8494468	128	0.9922480620155039	40	32
SRR8494469	129	1	50	33
SRR8494470	127	0.9844961240310077	42	0
SRR8494471	127	0.9844961240310077	43	22
SRR8494472	128	0.9922480620155039	42	0
SRR8494473	129	1	45	20
SRR8494474	128	0.9922480620155039	45	20
SRR8494475	127	0.9844961240310077	37	-3
SRR8494476	128	0.9922480620155039	56	39
SRR8494477	129	1	58	33
SRR8494478	128	0.9922480620155039	56	-3
SRR8494479	127	0.9844961240310077	43	22
SRR900425	125	0.9689922480620154	-18	28
SRR9951090	129	1	28	-16
